NO,YEAR,Y_distress,X1_gross_profit,X2_net_profit_margin,X3_current_ratio,X4_quick_ratio,X5_cash_ratio,X6_receivable_turnover,X7_inventory_turnover,X8_leverage_asset,X9_leverage_equity,X10_dscr,X11_asset_coverage,X12_mbv,X13_indep_commissioner,X14_board_diversity,X15_corruption_index,SHARE_CODE,IEQ_equity_to_liability,equity_negative,equity_negative_2yr,X1_gross_profit_frac,X2_net_profit_margin_frac,X8_leverage_asset_frac,X9_leverage_equity_frac,flag_extreme_X1_gross_profit,flag_extreme_X2_net_profit_margin,flag_extreme_X3_current_ratio,flag_extreme_X4_quick_ratio,flag_extreme_X5_cash_ratio,flag_extreme_X6_receivable_turnover,flag_extreme_X7_inventory_turnover,flag_extreme_X8_leverage_asset,flag_extreme_IEQ_equity_to_liability,flag_extreme_X10_dscr,flag_extreme_X11_asset_coverage,flag_extreme_X12_mbv,n_extreme_flags
6777,2015,0,20.89,7.3,1.58,1.01,0.031002960828558024,8.52,6.29,0.4744601812878288,0.9028053905610571,0.33805003468369615,3.8316062901602295,3.9151596428482844,0.3333333333333333,0.6666666666666666,36,STTP,110.76584283336415,0,0.0,0.2089,0.073,0.004744601812878288,0.009028053905610572,0,0,0,0,0,0,0,0,0,0,0,0,0
6776,2016,0,20.87,6.62,1.65,1.09,0.3991839019428018,7.66,6.68,0.5000391321168246,1.0001565407102786,0.24858093601319423,2.911998344601862,3.5762572465294875,0.4,0.25,37,STTP,99.98434837908799,0,0.0,0.2087,0.0662,0.005000391321168246,0.010001565407102786,0,0,0,0,0,0,0,0,0,0,0,0,0
6775,2017,0,21.39,7.65,2.62,1.77,0.6532406596884465,7.44,7.22,0.408831587702798,0.691565346183049,0.3635353210872546,3.312976703242408,4.125794305113551,0.5,0.0,37,STTP,144.5994952637942,0,0.0,0.2139,0.0765,0.00408831587702798,0.0069156534618304896,0,0,0,0,0,0,0,0,0,0,0,0,0
6774,2018,0,21.75,9.02,1.85,1.28,0.6047967460269144,6.79,6.43,0.37428005358107236,0.5981590577751648,0.36163283379274985,6.343189693150669,2.983804642824678,0.3333333333333333,0.0,38,STTP,167.17961334890938,0,0.0,0.2175,0.0902,0.0037428005358107236,0.005981590577751648,0,0,0,0,0,0,0,0,0,0,0,0,0
6773,2019,0,27.13,13.74,2.85,2.06,0.5550364418448023,6.72,7.22,0.25456880678956134,0.3415054388764965,0.8516809360400559,7.607920067393998,2.7444044540356023,0.42857142857142855,0.0,40,STTP,292.82110507225167,0,0.0,0.2713,0.1374,0.0025456880678956136,0.003415054388764965,0,0,0,0,0,0,0,0,0,0,0,0,0
6772,2020,0,27.97,16.34,2.41,1.93,1.1464528362587465,7.11,8.89,0.22490518173342602,0.2901647339565566,1.0253169566797853,18.873743540898488,4.632203060325891,0.3333333333333333,0.0,37,STTP,344.631818748077,0,0.0,0.2797,0.1634,0.0022490518173342603,0.002901647339565566,0,0,0,0,0,0,0,0,0,0,0,0,0
6771,2021,0,24.34,14.56,4.16,3.39,2.2819254734924823,8.47,9.61,0.15778428470370306,0.18734426565312134,1.2031461196215922,24.079160509203128,2.99950472889037,0.5,0.0,38,STTP,533.7766792667983,0,0.0,0.2434,0.1456,0.0015778428470370307,0.0018734426565312134,0,0,0,0,0,0,0,0,0,0,0,0,0
6770,2022,0,20.88,12.66,4.85,4.09,3.1236447114427808,9.57,10.07,0.14427725947929493,0.16860281098934288,1.0973314190402983,30.84080628443815,2.5363735584937612,0.25,0.42857142857142855,34,STTP,593.1099215559392,0,0.0,0.20879999999999999,0.1266,0.0014427725947929492,0.0016860281098934288,0,0,0,0,0,0,0,0,0,0,0,0,0
6769,2023,0,30.12,19.25,6.95,6.09,5.15123769491792,9.87,7.95,0.11577820029950209,0.13093796187617116,1.6388129254126151,37.71892740683527,2.533516488866529,0.3333333333333333,0.16666666666666666,34,STTP,763.7204563682656,0,0.0,0.3012,0.1925,0.001157782002995021,0.0013093796187617116,0,0,0,0,0,0,0,0,0,0,0,0,0
6803,2013,1,16.56,-183.65,0.29,0.13,0.02050231378523909,2.85,1.29,1.3952606463856108,-3.529976128775578,-0.0824962550670646,0.2047442220412212,-0.6169119515532425,0.42857142857142855,0.0,32,SULI,-28.32880346833575,1,,0.1656,-1.8365,0.013952606463856107,-0.03529976128775578,0,0,0,0,0,0,0,0,0,0,0,0,0
6802,2014,1,9.23,0.46,0.77,0.34,0.08196224891490865,10.42,3.29,1.4069204129196735,-3.457483007119137,-0.0046280841030772926,0.583886955485032,-0.5236326275864516,0.3333333333333333,0.2,34,SULI,-28.922774108822747,1,1.0,0.09230000000000001,0.0046,0.014069204129196735,-0.03457483007119137,0,0,0,0,0,0,0,0,0,0,0,0,0
6801,2015,1,17.3,0.48,0.89,0.3,0.09304380545526447,13.92,2.98,1.2541832184947646,-4.93417002869762,0.05580884211654088,0.6882028615470841,-0.53288448311514,0.4,0.0,36,SULI,-20.26683300704883,1,1.0,0.17300000000000001,0.0048,0.012541832184947645,-0.0493417002869762,0,0,0,0,0,0,0,0,0,0,0,0,0
6800,2016,1,17.7,0.52,0.88,0.28,0.09542568580158843,16.0,2.65,1.1686356852519935,-6.929942992230228,0.06757193570324528,0.7728205558083321,-2.8420423442904625,0.5,0.5,37,SULI,-14.430133135599938,1,1.0,0.177,0.0052,0.011686356852519935,-0.06929942992230229,0,0,0,0,0,0,0,0,0,0,0,1,1
6799,2017,0,10.85,2.04,0.96,0.3,0.10264307185733311,19.04,2.71,0.9894847174531846,94.09967949485569,-0.013462337427054188,1.0167902471098305,64.35033756327093,0.5,0.25,37,SULI,1.0627028756826624,0,0.0,0.1085,0.0204,0.009894847174531846,0.9409967949485569,0,0,0,0,0,0,0,0,0,0,0,0,0
6798,2018,0,15.72,3.48,0.46,0.22,0.06449107148578548,14.13,3.86,0.9507292105376123,19.296001155628407,0.10262740106741422,1.8303595413349418,5.549050965175012,0.3333333333333333,0.16666666666666666,38,SULI,5.182420916824584,0,0.0,0.1572,0.0348,0.009507292105376123,0.19296001155628406,0,0,0,0,0,0,0,0,0,0,0,0,0
6797,2019,0,3.45,-14.04,0.34,0.11,0.022824144144966405,8.65,2.93,0.9565484527722377,22.01414020444994,-0.054381753155159404,1.9246037035611472,3.137676234176795,0.3333333333333333,0.16666666666666666,40,SULI,4.5425348921774376,0,0.0,0.0345,-0.1404,0.009565484527722377,0.22014140204449942,0,0,0,0,0,0,0,0,0,0,0,0,0
6796,2020,0,-5.85,-40.09,0.17,0.07,0.00974224526035644,13.62,3.5,1.2125958418329112,-5.703760860882428,-0.10953727899294388,-3.3075182801699885,-0.7848003781800889,0.3333333333333333,0.125,37,SULI,-17.532291840252398,1,0.0,-0.058499999999999996,-0.40090000000000003,0.012125958418329112,-0.057037608608824286,0,0,0,0,0,0,0,0,0,0,0,0,0
6795,2021,1,13.09,4.81,0.26,0.16,0.012240380107648862,16.3,6.13,1.161918328775547,-7.1759530719107865,0.1124247512206082,-3.104403452640074,-0.9620731798678901,0.4,0.0,38,SULI,-13.935431154286015,1,1.0,0.1309,0.0481,0.01161918328775547,-0.07175953071910786,0,0,0,0,0,0,0,0,0,0,0,0,0
6794,2022,0,20.5,64.14,0.55,0.15,0.04630242139559485,15.34,3.62,0.6377804436929047,1.760756515178835,0.9390373283923952,12.087722613725091,1.8679923727017322,0.5,0.5,34,SULI,56.793769688163444,0,0.0,0.205,0.6414,0.006377804436929047,0.017607565151788348,0,0,0,0,0,0,0,0,0,0,0,0,0
6793,2023,0,-1.02,-91.09,0.26,0.13,0.01807491042767221,9.05,1.52,0.8309758275735433,4.916313540152882,-0.37213031544316644,7.083836556550638,4.13620758036723,0.5,0.0,34,SULI,20.340443949164868,0,0.0,-0.0102,-0.9109,0.008309758275735433,0.04916313540152882,0,0,0,0,0,0,0,0,0,0,0,0,0
6827,2013,0,79.21,23.52,2.44,2.35,0.934542355280928,2.13,3.84,46.98,129.34,0.16976618613021172,1.6632091114282945,2.8239124582722495,0.3333333333333333,0.0,32,SUPR,0.7731560228854182,0,,0.7920999999999999,0.2352,0.4698,1.2934,0,0,0,0,0,0,0,0,0,0,0,0,0
6826,2014,0,80.54,-35.45,0.4,0.39,0.2124690240317193,3.27,3.43,74.66,517.2,0.043400287618480464,1.3856894339437982,4.704770073989845,0.0,0.2,34,SUPR,0.1933488012374323,0,0.0,0.8054000000000001,-0.35450000000000004,0.7465999999999999,5.172000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
6825,2015,0,81.85,7.66,2.18,2.12,0.2756591719105918,4.71,5.18,59.06,168.54,0.1491106608752303,1.5949530269283279,1.984753974879407,0.3333333333333333,0.0,36,SUPR,0.5933309600094933,0,0.0,0.8184999999999999,0.0766,0.5906,1.6854,0,0,0,0,0,0,0,0,0,0,0,0,0
6824,2016,0,80.32,13.02,2.35,2.3,0.16905913359432972,1.77,6.99,56.45,168.79,0.1396376130516745,1.569210607915216,1.6984653744232554,0.25,0.2,37,SUPR,0.5924521594881214,0,0.0,0.8031999999999999,0.13019999999999998,0.5645,1.6879,0,0,0,0,0,0,0,0,0,0,0,0,0
6823,2017,0,77.01,17.34,2.48,2.44,0.34116250182668423,1.49,10.23,60.81,187.33,0.15377428564115173,1.5319226903833905,1.889754983351289,0.3333333333333333,0.0,37,SUPR,0.5338173277104574,0,0.0,0.7701,0.1734,0.6081,1.8733000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
6822,2018,0,74.46,-64.42,1.35,1.33,0.09571590838820125,1.64,13.26,66.12,259.83,0.14340901108156517,1.41454160769961,2.6046428914056174,0.5,0.0,38,SUPR,0.3848670284416734,0,0.0,0.7445999999999999,-0.6442,0.6612,2.5983,0,0,0,0,0,0,0,0,0,0,0,0,0
6821,2019,0,71.78,12.92,1.13,1.1,0.23071891378943948,1.67,13.67,65.01,244.1,0.13175537633850706,1.4488786773585818,1.2548314552334678,0.5,0.0,40,SUPR,0.40966816878328555,0,0.0,0.7178,0.1292,0.6501,2.441,0,0,0,0,0,0,0,0,0,0,0,0,0
6820,2020,0,61.73,9.96,0.84,0.81,0.13781153817771702,2.3,17.75,66.94,411.56,0.10273153252215153,1.2381285247922031,2.570168332123765,0.4,0.0,37,SUPR,0.24297793760326564,0,0.0,0.6173,0.09960000000000001,0.6694,4.1156,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,2021,0,71.15,-3.33,0.72,0.7,0.21973743262518497,2.24,12.79,60.07,217.7,0.15428077159199843,1.560892468053764,5.483197186068778,0.5,0.0,38,SUPR,0.45934772622875514,0,0.0,0.7115,-0.0333,0.6007,2.177,0,0,0,0,0,0,0,0,0,0,0,0,0
6818,2022,0,76.53,49.59,0.34,0.34,0.001100288423763434,2.43,15.61,37.07,77.69,0.2603941088828868,2.5936174942314496,8.442933095834492,0.4,0.0,34,SUPR,1.2871669455528383,0,0.0,0.7653,0.4959,0.37070000000000003,0.7768999999999999,0,0,0,0,1,0,0,0,0,0,0,0,1
6817,2023,0,75.41,59.63,0.28,0.28,0.001561661086545099,2.86,65.98,26.24,45.42,0.31734122229561423,8.049616949742473,7.946817101365998,0.3333333333333333,0.3333333333333333,34,SUPR,2.2016732716864817,0,0.0,0.7541,0.5963,0.26239999999999997,0.4542,0,0,0,0,1,0,0,0,0,0,0,0,1
6851,2013,0,16.88,9.07,4.98,3.34,1.8453037542698796,6.15,4.24,0.20240368368958792,0.25376707433389845,0.6089453119276369,15.716127884456155,2.584493560810024,0.4,0.25,32,TALF,394.06215429044687,0,,0.16879999999999998,0.0907,0.0020240368368958793,0.0025376707433389847,0,0,0,0,0,0,0,0,0,0,0,0,0
6850,2014,0,18.71,10.37,3.69,2.4,1.4342146662810777,7.57,4.8,0.26434740981435756,0.35933729227766237,0.6408470701668785,10.763599673611607,2.204463454306966,0.5,0.0,34,TALF,278.2900693834174,0,0.0,0.18710000000000002,0.10369999999999999,0.0026434740981435756,0.003593372922776624,0,0,0,0,0,0,0,0,0,0,0,0,0
6849,2015,0,15.08,7.08,4.38,2.81,1.5066995256681008,6.07,3.75,0.19347385043213997,0.23988540301613784,0.46384670202964284,25.965165503826345,1.5458905550248085,0.42857142857142855,0.16666666666666666,36,TALF,416.86571480663497,0,0.0,0.1508,0.0708,0.0019347385043213996,0.0023988540301613783,0,0,0,0,0,0,0,0,0,0,0,0,0
6848,2016,0,13.12,5.29,2.92,1.66,0.6625448402490474,6.3,3.95,0.1471946332683499,0.17260050066578345,0.272627083487942,41.82564149231368,0.7565745924363646,0.3333333333333333,0.0,37,TALF,579.3725951794074,0,0.0,0.13119999999999998,0.0529,0.0014719463326834988,0.0017260050066578345,0,0,0,0,0,0,0,0,0,0,0,0,0
6847,2017,0,10.75,3.32,2.7,1.44,0.28998606099818813,5.01,3.56,0.18761679053289848,0.230946169669991,0.16763786050105942,18.94150843465339,0.6808905715426525,0.3333333333333333,0.0,37,TALF,433.0013359515524,0,0.0,0.1075,0.0332,0.0018761679053289847,0.00230946169669991,0,0,0,0,0,0,0,0,0,0,0,0,0
6846,2018,0,14.03,5.52,2.59,1.34,0.2631678027609514,5.28,3.88,0.20181632982757783,0.2528444734831293,0.33537041078355223,21.99140601628434,0.49765006275250034,0.25,0.25,38,TALF,395.5000424665101,0,0.0,0.14029999999999998,0.0552,0.002018163298275778,0.0025284447348312925,0,0,0,0,0,0,0,0,0,0,0,0,0
6845,2019,0,11.69,2.97,2.7,1.34,0.1914848629623579,4.76,3.52,0.24136324017810637,0.3181538951985027,0.14592525818130697,7.849168351478532,0.36510712231534737,0.3333333333333333,0.0,40,TALF,314.3132977756188,0,0.0,0.11689999999999999,0.0297,0.002413632401781064,0.0031815389519850266,0,0,0,0,0,0,0,0,0,0,0,0,0
6844,2020,0,9.88,1.81,1.86,1.03,0.21024947218601725,5.02,4.04,0.3081015040687423,0.4452987047674594,0.08309338016784448,6.3453563621102544,0.3449305674192491,0.3333333333333333,0.0,37,TALF,224.56836035986507,0,0.0,0.09880000000000001,0.0181,0.0030810150406874234,0.004452987047674595,0,0,0,0,0,0,0,0,0,0,0,0,0
6843,2021,0,9.72,2.14,1.96,0.94,0.10049569224872924,4.89,3.87,0.33265553848294116,0.4984765105066174,0.08328735322984597,5.0958946234621605,0.384966852026376,0.3333333333333333,0.0,38,TALF,200.61125828851362,0,0.0,0.09720000000000001,0.021400000000000002,0.0033265553848294115,0.004984765105066174,0,0,0,0,0,0,0,0,0,0,0,0,0
6842,2022,0,10.63,3.36,1.68,0.83,0.05121682103020021,5.29,4.06,0.3398884601271679,0.5148954981042235,0.1206121173665211,5.827256665712101,0.34451734221186886,0.3333333333333333,0.0,34,TALF,194.21416650210898,0,0.0,0.1063,0.0336,0.0033988846012716787,0.005148954981042235,0,0,0,0,0,0,0,0,0,0,0,0,0
6841,2023,0,11.33,3.04,2.02,1.23,0.06311423491457067,4.35,4.31,0.2978986881166161,0.4242958716563341,0.11557135318415614,5.81662127611901,0.3135240297416348,0.6,0.2,34,TALF,235.68459341738958,0,0.0,0.1133,0.0304,0.0029789868811661607,0.004242958716563341,0,0,0,0,0,0,0,0,0,0,0,0,0
6875,2013,0,45.06,19.31,1.04,1.01,0.54873098677939,6.3,30.46,0.626983138096082,1.6808439567474054,0.16496050536715537,2.0422011131648885,3.9297093526760447,0.3333333333333333,0.0,32,TAXI,59.49392244209844,0,,0.4506,0.1931,0.006269831380960819,0.016808439567474055,0,0,0,0,0,0,0,0,0,0,0,0,0
6874,2014,0,44.76,13.36,1.31,1.28,0.4205193196976177,4.19,35.64,0.7056015825743001,2.3967573900168104,0.13342134257093208,1.5500300060486567,2.8314464159792205,0.5,0.0,34,TAXI,41.723038141669655,0,0.0,0.4476,0.1336,0.007056015825743001,0.023967573900168106,0,0,0,0,0,0,0,0,0,0,0,0,0
6873,2015,0,35.16,3.33,1.45,1.42,0.32059028123085265,2.77,44.65,0.6806361111922143,2.131224396512363,0.1222266604718148,1.5991910729696868,0.24461665293121126,0.16666666666666666,0.0,36,TAXI,46.92138479816802,0,0.0,0.35159999999999997,0.0333,0.006806361111922144,0.02131224396512363,0,0,0,0,0,0,0,0,0,0,0,0,0
6872,2016,0,11.99,-29.88,4.08,4.02,0.09298203326389679,1.2,45.44,0.7119135340816198,2.471180073705084,-0.014387857859391775,1.4476324109155512,0.49510744630539305,0.5,0.5,37,TAXI,40.46649657953425,0,0.0,0.1199,-0.2988,0.007119135340816199,0.024711800737050843,0,0,0,0,0,0,0,0,0,0,0,0,0
6871,2017,0,-58.54,-161.5,0.85,0.83,0.01524520822446329,0.59,56.08,0.877357661481007,7.153791032328818,-0.21703424091366508,1.2006804667979964,0.4351905672233612,0.4,0.0,37,TAXI,13.978602331000207,0,0.0,-0.5854,-1.615,0.00877357661481007,0.07153791032328818,0,0,0,0,0,0,0,0,0,0,0,0,0
6870,2018,0,-79.27,-346.27,0.31,0.31,0.004699281860751272,0.65,62.03,1.46065846569322,-3.170805649897596,-0.16236543015440288,-1.3348584137712016,-0.33032546043682653,0.3333333333333333,0.0,38,TAXI,-31.537726067578316,1,0.0,-0.7927,-3.4627,0.0146065846569322,-0.031708056498975956,0,0,0,0,0,0,0,0,0,0,0,0,0
6869,2019,1,-118.93,-205.64,0.29,0.29,0.027238953929528697,0.57,68.75,1.947413717684495,-2.0555050885731605,-0.2817581202010166,-1.1382697752700783,-0.6767349579407836,0.0,0.0,40,TAXI,-48.64984307551168,1,1.0,-1.1893,-2.0564,0.01947413717684495,-0.020555050885731604,0,0,0,0,0,0,0,0,0,0,0,0,0
6868,2020,1,-343.03,-247.07,0.27,0.27,0.038542753721686425,0.19,62.35,3.1386009733346625,-1.4675954104896562,-0.1206920508114099,-1.8799816193179217,-0.59055214317221,0.25,0.16666666666666666,37,TAXI,-68.13867043004412,1,1.0,-3.4303,-2.4707,0.031386009733346626,-0.014675954104896562,1,0,0,0,0,0,0,0,0,0,0,0,1
6867,2021,0,-209.37,2596.9,7.2,7.12,1.4119409096211115,0.1,22.22,0.16445686065305334,0.19682629526656328,-1.6743862672731404,21.954964666097165,6.720047902764597,0.42857142857142855,0.0,38,TAXI,508.06219699745543,0,0.0,-2.0937,25.969,0.0016445686065305334,0.0019682629526656327,1,1,0,0,0,0,0,0,0,1,0,0,3
6866,2022,0,-193.0,-505.47,7.68,7.59,1.0903370786005762,0.05,9.66,0.15958747246843472,0.1898918295960798,-1.2445448783603785,22.39703624851567,8.321777885482751,0.6666666666666666,0.16666666666666666,34,TAXI,526.6156011699433,0,0.0,-1.93,-5.0547,0.0015958747246843472,0.001898918295960798,1,0,0,0,0,0,0,0,0,0,0,0,1
6865,2023,0,-63.05,-83.48,7.57,7.48,0.7971759647187758,0.09,9.89,0.16769262957909406,0.20147920772861863,-0.37740155498004774,20.04085618825134,8.922484770859471,0.5,0.0,34,TAXI,496.329130570607,0,0.0,-0.6305,-0.8348,0.0016769262957909406,0.002014792077286186,0,0,0,0,0,0,0,0,0,0,0,0,0
6899,2013,0,85.29,50.23,0.66,0.58,0.1648674280486868,3.67,1.42,69.35,315.53,0.1405166608102938,1.3854171487458136,6.762175067907718,0.3333333333333333,0.16666666666666666,32,TBIG,0.31692707508002416,0,,0.8529000000000001,0.5023,0.6934999999999999,3.1552999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0
6898,2014,0,84.58,22.43,0.36,0.32,0.0988683598670861,3.14,1.39,74.26,763.46,0.12640597374598908,1.202273959008244,22.11468137466045,0.3333333333333333,0.125,34,TBIG,0.13098263170303617,0,0.0,0.8458,0.2243,0.7426,7.634600000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,2015,0,86.88,42.24,1.36,1.2,0.15511619246199737,2.86,1.26,81.05,1161.7,0.12485702329802971,1.0824488596031498,17.71414525755031,0.3,0.0,36,TBIG,0.08608074373762589,0,0.0,0.8687999999999999,0.4224,0.8105,11.617,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,2016,0,88.75,35.07,0.68,0.6,0.12680520229300346,3.63,1.59,80.05,1164.18,0.1353832943128258,1.0850506494128092,13.894334022037484,0.5,0.0,37,TBIG,0.08589736982253604,0,0.0,0.8875,0.3507,0.8005,11.6418,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,2017,0,83.4,58.14,0.99,0.98,0.20611411170944238,4.68,5.62,79.62,639.85,0.1350285053504564,1.1559587247117566,9.140820414818467,0.42857142857142855,0.0,37,TBIG,0.15628662967883097,0,0.0,0.8340000000000001,0.5814,0.7962,6.3985,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,2018,0,81.84,16.27,0.32,0.31,0.0345674984828645,3.97,36.46,78.52,621.3,0.12395098847684584,1.193567130099065,4.433415254357512,0.2,0.0,38,TBIG,0.16095284081764044,0,0.0,0.8184,0.16269999999999998,0.7852,6.212999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
6893,2019,0,80.77,18.43,0.53,0.52,0.11670225891706064,3.72,44.69,74.37,415.69,0.13290190089120327,1.2650989308610214,5.045568780701843,0.75,0.0,40,TBIG,0.24056388173879573,0,0.0,0.8077,0.1843,0.7437,4.1569,0,0,0,0,0,0,0,0,0,0,0,0,0
6892,2020,0,79.48,20.02,0.23,0.23,0.06875813078880953,3.86,16.07,66.57,261.33,-0.140204129958466,1.6922710210855407,3.969427358403059,0.75,0.0,37,TBIG,0.3826579420655876,0,0.0,0.7948000000000001,0.2002,0.6657,2.6132999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
6891,2021,0,76.17,25.91,0.36,0.33,0.07460783819601123,4.79,8.54,70.28,300.59,0.13421927492294006,1.4139427620174105,6.827717168869528,0.42857142857142855,0.0,38,TBIG,0.33267906450647067,0,0.0,0.7617,0.2591,0.7028,3.0058999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
6890,2022,0,72.67,25.89,0.41,0.34,0.1107201935065057,6.08,4.21,68.66,271.23,0.1329151508313965,1.464867211209139,4.771911271198089,0.4,0.16666666666666666,34,TBIG,0.3686907790436161,0,0.0,0.7267,0.2589,0.6866,2.7123000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
6889,2023,0,71.35,24.42,0.34,0.31,0.05285127581446812,3.42,3.28,63.91,242.82,0.12235278968719339,1.6388849737177014,3.83084098433326,0.4,0.0,34,TBIG,0.4118276912939626,0,0.0,0.7134999999999999,0.24420000000000003,0.6391,2.4282,0,0,0,0,0,0,0,0,0,0,0,0,0
6923,2013,0,25.63,2.34,1.12,0.77,0.2900070444593939,9.08,3.82,49.73,171.82,0.11199430951310319,1.8384054956922682,1.3263067816108576,0.3333333333333333,0.0,32,TBLA,0.5820044232336166,0,,0.2563,0.023399999999999997,0.49729999999999996,1.7182,0,0,0,0,0,0,0,0,0,0,0,0,0
6922,2014,0,20.4,6.89,1.1,0.74,0.20442587482027944,10.95,5.76,46.37,137.9,0.1634884196182485,2.0837985460910255,1.6802069886468078,1.0,0.0,34,TBLA,0.7251631617113851,0,0.0,0.204,0.0689,0.4637,1.379,0,0,0,0,0,0,0,0,0,0,0,0,0
6921,2015,0,21.95,3.77,1.16,0.73,0.1129897269645117,6.86,3.96,50.52,162.95,0.09427555127021413,1.7785275069746183,0.9717117260586068,0.3333333333333333,0.0,36,TBLA,0.613685179502915,0,0.0,0.2195,0.0377,0.5052,1.6295,0,0,0,0,0,0,0,0,0,0,0,0,0
6920,2016,0,24.95,9.53,1.1,0.54,0.029838641934769494,6.59,2.63,45.89,168.98,0.1203323725516714,1.7447575879766353,1.5873073595888458,0.3333333333333333,0.25,37,TBLA,0.5917860101787193,0,0.0,0.2495,0.0953,0.45890000000000003,1.6898,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,2017,0,26.16,10.91,1.05,0.65,0.02716527453762198,6.39,2.98,40.21,135.61,0.17347033261761666,1.7796653632112736,1.5783298481130954,0.5,0.0,37,TBLA,0.7374087456677235,0,0.0,0.2616,0.1091,0.4021,1.3561,0,0,0,0,0,0,0,0,0,0,0,0,0
6918,2018,0,26.73,8.87,1.88,1.11,0.06796673618845292,4.67,2.86,45.81,156.49,0.14660280539619083,1.579434995838005,0.9917217287069029,0.3333333333333333,0.0,38,TBLA,0.6390184676337145,0,0.0,0.2673,0.08869999999999999,0.4581,1.5649000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
6917,2019,0,24.55,7.75,1.63,0.98,0.09948777973908028,4.38,2.5,46.32,149.97,0.11718789517969007,1.6726601118063995,1.0175399504468086,0.4,0.16666666666666666,40,TBLA,0.666800026672001,0,0.0,0.2455,0.0775,0.4632,1.4997,0,0,0,0,0,0,0,0,0,0,0,0,0
6916,2020,0,24.15,6.27,1.49,0.98,0.08905752526682792,4.45,3.08,49.86,164.51,0.13476318922510033,1.7219024857393497,0.870784534804383,0.42857142857142855,0.0,37,TBLA,0.6078657832350617,0,0.0,0.2415,0.06269999999999999,0.4986,1.6451,0,0,0,0,0,0,0,0,0,0,0,0,0
6915,2021,0,19.63,4.96,1.5,1.01,0.11116807891517408,4.92,4.47,46.18,149.96,0.13646545976287966,1.7744225010192667,0.6715756912654485,0.3333333333333333,0.3333333333333333,38,TBLA,0.6668444918644971,0,0.0,0.1963,0.0496,0.4618,1.4996,0,0,0,0,0,0,0,0,0,0,0,0,0
6914,2022,0,20.96,4.83,1.2,0.64,0.06226019266815241,4.71,3.16,45.14,156.4,0.1309010943858026,1.9288391132282987,0.5578945301975898,0.3333333333333333,0.0,34,TBLA,0.639386189258312,0,0.0,0.2096,0.0483,0.4514,1.564,0,0,0,0,0,0,0,0,0,0,0,0,0
6913,2023,0,19.07,4.0,1.38,0.74,0.059954984229527185,4.12,2.27,50.55,159.5,0.10624606239190401,1.926573615362389,0.5164875754048163,0.2857142857142857,0.16666666666666666,34,TBLA,0.6269592476489029,0,0.0,0.1907,0.04,0.5055,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0
6947,2013,0,1.24,-0.7,0.82,0.66,0.035162693933061935,6.6,19.12,54.91,610.37,-0.02496479333022596,1.2513888888888889,6.348266662592789,0.375,0.0,32,TBMS,0.1638350508707833,0,,0.0124,-0.006999999999999999,0.5490999999999999,6.1037,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,2014,0,2.41,0.71,0.79,0.65,0.0766240037984401,6.63,24.76,53.25,478.68,0.042766304982343295,40.20667520403367,5.772523266242256,0.5,0.25,34,TBMS,0.20890782986546333,0,0.0,0.0241,0.0070999999999999995,0.5325,4.7868,0,0,0,0,0,0,0,0,0,0,0,0,0
6945,2015,0,3.32,0.42,0.89,0.72,0.21033016331876625,7.17,24.77,29.88,179.98,0.049382841187749375,42.504749504519516,2.9462632332966634,0.5,0.3333333333333333,36,TBMS,0.55561729081009,0,0.0,0.0332,0.0042,0.2988,1.7997999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
6944,2016,0,4.39,1.55,0.99,0.83,0.110522977768932,7.34,26.36,32.24,144.63,0.12780661513640834,70.24892838423557,6.0698356976229375,0.3333333333333333,0.0,37,TBMS,0.6914194842010648,0,0.0,0.043899999999999995,0.0155,0.3224,1.4463,0,0,0,0,0,0,0,0,0,0,0,0,0
6943,2017,0,3.7,1.22,1.04,0.79,0.0731073865787822,7.66,25.04,31.48,142.06,0.11651074775429465,114.31236663676974,5.33920986963747,0.3333333333333333,0.16666666666666666,37,TBMS,0.7039279177812192,0,0.0,0.037000000000000005,0.012199999999999999,0.3148,1.4206,0,0,0,0,0,0,0,0,0,0,0,0,0
6942,2018,0,3.14,0.87,1.0,0.85,0.07698120522263682,7.3,26.03,32.18,143.26,0.09999689969363076,137.535380485706,4.289279329981579,0.3333333333333333,0.16666666666666666,38,TBMS,0.6980315510261065,0,0.0,0.031400000000000004,0.0087,0.3218,1.4325999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
